"Dataset Name","Dataset Code","Country Name","Country Code","Product Name","Product Code","Indicator Name","Indicator Code","Metadata Attribute","Metadata Value","Frequency"
"Export Quality","EQ","","","2211. Groundnuts peanuts green, ex.flour and meal","2211","","","Product Code","2211",""
"Export Quality","EQ","","","2211. Groundnuts peanuts green, ex.flour and meal","2211","","","Product Digit Level","4-digit SITC",""
"Export Quality","EQ","","","2211. Groundnuts peanuts green, ex.flour and meal","2211","","","Product Full Name","2211. Groundnuts peanuts green, ex.flour and meal, Standard International Trade Classification (SITC)",""
"Export Quality","EQ","","","2211. Groundnuts peanuts green, ex.flour and meal","2211","","","Product Name","2211. Groundnuts peanuts green, ex.flour and meal",""
"Export Quality","EQ","","","2211. Groundnuts peanuts green, ex.flour and meal","2211","","","Product SDMX Code","2211",""
"Export Quality","EQ","","","2211. Groundnuts peanuts green, ex.flour and meal","2211","","","Product SDMX Name","2211. Groundnuts peanuts green, ex.flour and meal",""
"Export Quality","EQ","","","2211. Groundnuts peanuts green, ex.flour and meal","2211","","","Product Short Name","Groundnuts peanuts green, ex.flour and meal",""
"Export Quality","EQ","","","2212. Copra, ex.flour and meal","2212","","","Product Code","2212",""
"Export Quality","EQ","","","2212. Copra, ex.flour and meal","2212","","","Product Digit Level","4-digit SITC",""
"Export Quality","EQ","","","2212. Copra, ex.flour and meal","2212","","","Product Full Name","2212. Copra, ex.flour and meal, Standard International Trade Classification (SITC)",""
"Export Quality","EQ","","","2212. Copra, ex.flour and meal","2212","","","Product Name","2212. Copra, ex.flour and meal",""
"Export Quality","EQ","","","2212. Copra, ex.flour and meal","2212","","","Product SDMX Code","2212",""
"Export Quality","EQ","","","2212. Copra, ex.flour and meal","2212","","","Product SDMX Name","2212. Copra, ex.flour and meal",""
"Export Quality","EQ","","","2212. Copra, ex.flour and meal","2212","","","Product Short Name","Copra, ex.flour and meal",""
"Export Quality","EQ","","","2213. Palm nuts & kernels","2213","","","Product Code","2213",""
"Export Quality","EQ","","","2213. Palm nuts & kernels","2213","","","Product Digit Level","4-digit SITC",""
"Export Quality","EQ","","","2213. Palm nuts & kernels","2213","","","Product Full Name","2213. Palm nuts & kernels, Standard International Trade Classification (SITC)",""
"Export Quality","EQ","","","2213. Palm nuts & kernels","2213","","","Product Name","2213. Palm nuts & kernels",""
"Export Quality","EQ","","","2213. Palm nuts & kernels","2213","","","Product SDMX Code","2213",""
"Export Quality","EQ","","","2213. Palm nuts & kernels","2213","","","Product SDMX Name","2213. Palm nuts & kernels",""
"Export Quality","EQ","","","2213. Palm nuts & kernels","2213","","","Product Short Name","Palm nuts & kernels",""
"Export Quality","EQ","","","2214. Soya beans","2214","","","Product Code","2214",""
"Export Quality","EQ","","","2214. Soya beans","2214","","","Product Digit Level","4-digit SITC",""
"Export Quality","EQ","","","2214. Soya beans","2214","","","Product Full Name","2214. Soya beans, Standard International Trade Classification (SITC)",""
"Export Quality","EQ","","","2214. Soya beans","2214","","","Product Name","2214. Soya beans",""
"Export Quality","EQ","","","2214. Soya beans","2214","","","Product SDMX Code","2214",""
"Export Quality","EQ","","","2214. Soya beans","2214","","","Product SDMX Name","2214. Soya beans",""
"Export Quality","EQ","","","2214. Soya beans","2214","","","Product Short Name","Soya beans",""
"Export Quality","EQ","","","2215. Linseed","2215","","","Product Code","2215",""
"Export Quality","EQ","","","2215. Linseed","2215","","","Product Digit Level","4-digit SITC",""
"Export Quality","EQ","","","2215. Linseed","2215","","","Product Full Name","2215. Linseed, Standard International Trade Classification (SITC)",""
"Export Quality","EQ","","","2215. Linseed","2215","","","Product Name","2215. Linseed",""
"Export Quality","EQ","","","2215. Linseed","2215","","","Product SDMX Code","2215",""
"Export Quality","EQ","","","2215. Linseed","2215","","","Product SDMX Name","2215. Linseed",""
"Export Quality","EQ","","","2215. Linseed","2215","","","Product Short Name","Linseed",""
"Export Quality","EQ","","","2216. Cotton seed","2216","","","Product Code","2216",""
"Export Quality","EQ","","","2216. Cotton seed","2216","","","Product Digit Level","4-digit SITC",""
"Export Quality","EQ","","","2216. Cotton seed","2216","","","Product Full Name","2216. Cotton seed, Standard International Trade Classification (SITC)",""
"Export Quality","EQ","","","2216. Cotton seed","2216","","","Product Name","2216. Cotton seed",""
"Export Quality","EQ","","","2216. Cotton seed","2216","","","Product SDMX Code","2216",""
"Export Quality","EQ","","","2216. Cotton seed","2216","","","Product SDMX Name","2216. Cotton seed",""
"Export Quality","EQ","","","2216. Cotton seed","2216","","","Product Short Name","Cotton seed",""
"Export Quality","EQ","","","2217. Castor oil seed","2217","","","Product Code","2217",""
"Export Quality","EQ","","","2217. Castor oil seed","2217","","","Product Digit Level","4-digit SITC",""
"Export Quality","EQ","","","2217. Castor oil seed","2217","","","Product Full Name","2217. Castor oil seed, Standard International Trade Classification (SITC)",""
"Export Quality","EQ","","","2217. Castor oil seed","2217","","","Product Name","2217. Castor oil seed",""
"Export Quality","EQ","","","2217. Castor oil seed","2217","","","Product SDMX Code","2217",""
"Export Quality","EQ","","","2217. Castor oil seed","2217","","","Product SDMX Name","2217. Castor oil seed",""
"Export Quality","EQ","","","2217. Castor oil seed","2217","","","Product Short Name","Castor oil seed",""
"Export Quality","EQ","","","2218. Oil seeds,oil nuts & oil kernels,nes","2218","","","Product Code","2218",""
"Export Quality","EQ","","","2218. Oil seeds,oil nuts & oil kernels,nes","2218","","","Product Digit Level","4-digit SITC",""
"Export Quality","EQ","","","2218. Oil seeds,oil nuts & oil kernels,nes","2218","","","Product Full Name","2218. Oil seeds,oil nuts & oil kernels,nes, Standard International Trade Classification (SITC)",""
"Export Quality","EQ","","","2218. Oil seeds,oil nuts & oil kernels,nes","2218","","","Product Name","2218. Oil seeds,oil nuts & oil kernels,nes",""
"Export Quality","EQ","","","2218. Oil seeds,oil nuts & oil kernels,nes","2218","","","Product SDMX Code","2218",""
"Export Quality","EQ","","","2218. Oil seeds,oil nuts & oil kernels,nes","2218","","","Product SDMX Name","2218. Oil seeds,oil nuts & oil kernels,nes",""
"Export Quality","EQ","","","2218. Oil seeds,oil nuts & oil kernels,nes","2218","","","Product Short Name","Oil seeds,oil nuts & oil kernels,nes",""
"Export Quality","EQ","","","2219. Flour & meal of oil seeds,nuts,kernels, fat","2219","","","Product Code","2219",""
"Export Quality","EQ","","","2219. Flour & meal of oil seeds,nuts,kernels, fat","2219","","","Product Digit Level","4-digit SITC",""
"Export Quality","EQ","","","2219. Flour & meal of oil seeds,nuts,kernels, fat","2219","","","Product Full Name","2219. Flour & meal of oil seeds,nuts,kernels, fat, Standard International Trade Classification (SITC)",""
"Export Quality","EQ","","","2219. Flour & meal of oil seeds,nuts,kernels, fat","2219","","","Product Name","2219. Flour & meal of oil seeds,nuts,kernels, fat",""
"Export Quality","EQ","","","2219. Flour & meal of oil seeds,nuts,kernels, fat","2219","","","Product SDMX Code","2219",""
"Export Quality","EQ","","","2219. Flour & meal of oil seeds,nuts,kernels, fat","2219","","","Product SDMX Name","2219. Flour & meal of oil seeds,nuts,kernels, fat",""
"Export Quality","EQ","","","2219. Flour & meal of oil seeds,nuts,kernels, fat","2219","","","Product Short Name","Flour & meal of oil seeds,nuts,kernels, fat",""
"Export Quality","EQ","","","23. Crude rubber including synthetic and reclaimed","23","","","Product Code","23",""
"Export Quality","EQ","","","23. Crude rubber including synthetic and reclaimed","23","","","Product Digit Level","2-digit SITC",""
"Export Quality","EQ","","","23. Crude rubber including synthetic and reclaimed","23","","","Product Full Name","23. Crude rubber including synthetic and reclaimed, Standard International Trade Classification (SITC)",""
"Export Quality","EQ","","","23. Crude rubber including synthetic and reclaimed","23","","","Product Name","23. Crude rubber including synthetic and reclaimed",""
"Export Quality","EQ","","","23. Crude rubber including synthetic and reclaimed","23","","","Product SDMX Code","23",""
"Export Quality","EQ","","","23. Crude rubber including synthetic and reclaimed","23","","","Product SDMX Name","23. Crude rubber including synthetic and reclaimed",""
"Export Quality","EQ","","","23. Crude rubber including synthetic and reclaimed","23","","","Product Short Name","Crude rubber including synthetic and reclaimed",""
"Export Quality","EQ","","","231. Crude rubber incl.synthetic & reclaimed","231","","","Product Code","231",""
"Export Quality","EQ","","","231. Crude rubber incl.synthetic & reclaimed","231","","","Product Digit Level","3-digit SITC",""
"Export Quality","EQ","","","231. Crude rubber incl.synthetic & reclaimed","231","","","Product Full Name","231. Crude rubber incl.synthetic & reclaimed, Standard International Trade Classification (SITC)",""
"Export Quality","EQ","","","231. Crude rubber incl.synthetic & reclaimed","231","","","Product Name","231. Crude rubber incl.synthetic & reclaimed",""
"Export Quality","EQ","","","231. Crude rubber incl.synthetic & reclaimed","231","","","Product SDMX Code","231",""
"Export Quality","EQ","","","231. Crude rubber incl.synthetic & reclaimed","231","","","Product SDMX Name","231. Crude rubber incl.synthetic & reclaimed",""
"Export Quality","EQ","","","231. Crude rubber incl.synthetic & reclaimed","231","","","Product Short Name","Crude rubber incl.synthetic & reclaimed",""
"Export Quality","EQ","","","2311. Natural rubber and similar natural gums","2311","","","Product Code","2311",""
"Export Quality","EQ","","","2311. Natural rubber and similar natural gums","2311","","","Product Digit Level","4-digit SITC",""
"Export Quality","EQ","","","2311. Natural rubber and similar natural gums","2311","","","Product Full Name","2311. Natural rubber and similar natural gums, Standard International Trade Classification (SITC)",""
"Export Quality","EQ","","","2311. Natural rubber and similar natural gums","2311","","","Product Name","2311. Natural rubber and similar natural gums",""
"Export Quality","EQ","","","2311. Natural rubber and similar natural gums","2311","","","Product SDMX Code","2311",""
"Export Quality","EQ","","","2311. Natural rubber and similar natural gums","2311","","","Product SDMX Name","2311. Natural rubber and similar natural gums",""
"Export Quality","EQ","","","2311. Natural rubber and similar natural gums","2311","","","Product Short Name","Natural rubber and similar natural gums",""
"Export Quality","EQ","","","2312. Synthetic rubber and rubber substitutes","2312","","","Product Code","2312",""
"Export Quality","EQ","","","2312. Synthetic rubber and rubber substitutes","2312","","","Product Digit Level","4-digit SITC",""
"Export Quality","EQ","","","2312. Synthetic rubber and rubber substitutes","2312","","","Product Full Name","2312. Synthetic rubber and rubber substitutes, Standard International Trade Classification (SITC)",""
"Export Quality","EQ","","","2312. Synthetic rubber and rubber substitutes","2312","","","Product Name","2312. Synthetic rubber and rubber substitutes",""
"Export Quality","EQ","","","2312. Synthetic rubber and rubber substitutes","2312","","","Product SDMX Code","2312",""
"Export Quality","EQ","","","2312. Synthetic rubber and rubber substitutes","2312","","","Product SDMX Name","2312. Synthetic rubber and rubber substitutes",""
"Export Quality","EQ","","","2312. Synthetic rubber and rubber substitutes","2312","","","Product Short Name","Synthetic rubber and rubber substitutes",""
"Export Quality","EQ","","","2313. Reclaimed rubber","2313","","","Product Code","2313",""
